specimen_id,MS_institution_code,iDB_institution_code,MS_collection_code,iDB_collection_code,MS_catalog_number,iDB_catalog_number,MS_genus,iDB_genus,MS_species,iDB_species
4131,UF,UF,VP,UF,330159,330159,Colpocherus,Macrocranion,sp.,junnei
4132,UF,UF,VP,UF,330163,330163,Macrocranion,Macrocranion,junnei,junnei
4133,UF,UF,VP,UF,330164,330164,Macrocranion,Macrocranion,junnei,junnei
4134,UF,UF,VP,UF,330167,330167,Colpocherus,Macrocranion,sp.,junnei
4135,UF,UF,VP,UF,330169,330169,Macrocranion,Macrocranion,junnei,junnei
4136,UF,UF,VP,UF,330176,330176,Macrocranion,Macrocranion,junnei,junnei
4140,UF,UF,VP,UF,283346,283346,Macrocranion,Macrocranion,junnei,junnei
4185,AMNH,AMNH,M,Mammals,52508,M-52508,Cercopithecus,Cercopithecus,denti,mona
4188,AMNH,AMNH,M,Mammals,216258,M-216258,Cercopithecus,Cercopithecus,albogularis,aethiops
4189,AMNH,AMNH,M,Mammals,216256,M-216256,Cercopithecus,Cercopithecus,albogularis,aethiops
4190,AMNH,AMNH,M,Mammals,216255,M-216255,Cercopithecus,Cercopithecus,albogularis,aethiops
4191,AMNH,AMNH,M,Mammals,52521,M-52521,Cercopithecus,Cercopithecus,denti,mona
4192,AMNH,AMNH,M,Mammals,52482,M-52482,Cercopithecus,Cercopithecus,denti,mona
4193,AMNH,AMNH,M,Mammals,90328,M-90328,Semnopithecus,Semnopithecus,entellus,entellus
4194,UCMP,UCMP,,V,218336,218336,,,,
4195,UCMP,UCMP,,V,218332,218332,,,,
4196,UCMP,UCMP,,V,218337,218337,Omomyidae,,incertae sedis,
4197,UCMP,UCMP,,V,218340,218340,Omomyidae,,incertae sedis,
4198,UCMP,UCMP,,V,218343,218343,Omomyidae,,incertae sedis,
4199,AMNH,AMNH,M,Mammals,52485,M-52485,Cercopithecus,Cercopithecus,mona,mona
4200,MCZ,MCZ,,Mamm,35946,35946,Hylobates,Hylobates,lar,lar
4202,MCZ,MCZ,,Mamm,35611,35611,Macaca,Macaca,fascicularis,fascicularis
4203,MCZ,MCZ,,Mamm,41413,41413,Hylobates,Hylobates,lar,lar
4204,MCZ,MCZ,,Mamm,35626,35626,Macaca,Macaca,fascicularis,fascicularis
4205,MCZ,MCZ,,Mamm,35634,35634,Macaca,Macaca,fascicularis,fascicularis
4207,AMNH,AMNH,M,Mammals,89351,M-89351,Pan,Pan,troglodytes,troglodytes
4210,AMNH,AMNH,M,Mammals,89361,M-89361,Mandrillus,Mandrillus,sphinx,sphinx
4212,AMNH,AMNH,M,Mammals,51376,M-51376,Pan,Pan,troglodytes,troglodytes
4213,AMNH,AMNH,M,Mammals,89365,M-89365,Mandrillus,Mandrillus,sphinx,sphinx
4214,MCZ,MCZ,,Mamm,37717,37717,Presbytis,Presbytis,phayrei,phayrei
4215,MCZ,MCZ,,Mamm,36259,36259,Pygathrix,Pygathrix,neameus,neameus
4225,UF,UF,,Herp,178144,178144,Desmognathus,Desmognathus,conanti,conanti
4226,UF,UF,,Herp,178145,178145,Desmognathus,Desmognathus,conanti,conanti
4227,AMNH,AMNH,M,Mammals,54330,M-54330,Pan,Pan,troglodytes,troglodytes
4228,AMNH,AMNH,M,Mammals,51393,M-51393,Pan,Pan,troglodytes,troglodytes
4239,UF,UF,H,Herp,10187-2,10187,Hyla,Hyla,avivoca,chrysoscelis
4243,UF,UF,H,Herp,98441,98441,Triprion,Triprion,petasatus,petasatus
4266,AMNH,AMNH,M,Mammals,170364,M-170364,Mandrillus,Mandrillus,sphinx,sphinx
4289,UF,UF,,UF,334000,334000,Teilhardina,Teilhardina,brandti,brandti
4300,USNM,USNM,,Paleobiology,199694,PAL199694,Daubentonia,Canadia,madagascariensis,sp
4301,USNM,USNM,,Mammals,18437,18437,Avahi,Avahi,laniger,laniger
4304,USNM,USNM,,Mammals,49668,A49668,Lepilemur,Lepilemur,mustelinus,mustelinus
4309,USNM,USNM,,Mammals,49947,A49947,Eulemur,Eulemur,fulvus,mongoz
4310,USNM,USNM,,Paleobiology,83666,PAL83666,Hapalemur,Eccyliopterus,griseus,louderbacki
4311,USNM,USNM,,Mammals,260616,260616,Nycticebus,Nycticebus,coucang,bengalensis
4317,USNM,USNM,,Mammals,49548,A49548,Galago,Galago,alleni,alleni
4321,USNM,USNM,,Paleobiology,338112,PAL338112,Ateles,Genus,fusciceps,sp
4323,USNM,USNM,,Mammals,598551,598551,Euoticus,Euoticus,elegantulus,elegantulus
4328,USNM,USNM,,Mammals,597838,597838,Galago,Galago,moholi,moholi
4334,USNM,USNM,,Paleobiology,589433,PAL589433,Eulemur,Genus,fulvus,sp
4335,USNM,USNM,,Mammals,545004,545004,Microcebus,Microcebus,murinus,murinus
4337,USNM,USNM,,Paleobiology,542489,PAL542489,Eulemur,Aulolithomys,fulvus,vexilliames
4338,USNM,USNM,,Mammals,538407,538407,Varecia,Varecia,variegata,variegata
4339,USNM,USNM,,Mammals,538391,538391,Saimiri,Saimiri,oerstedii,oerstedii
4340,USNM,USNM,,Paleobiology,519570,PAL519570,Cacajao,Kionoceras,calvus,sp
4344,AMNH,AMNH,R,Mammals,47333,M-47333,Cordylus,Akodon,angolensis,
4345,AMNH,AMNH,R,Mammals,173381,M-173381,Smaug,Reithrodontomys,warreni,megalotis
4347,AMNH,AMNH,R,Mammals,47337,M-47337,Smaug,Akodon,giganteus,
4348,AMNH,AMNH,R,Mammals,161015,M-161015,Smaug,Alcelaphus,depressus,buselaphus
4349,AMNH,AMNH,R,Mammals,173382,M-173382,Smaug,Reithrodontomys,barbertonensis,megalotis
4350,AMNH,AMNH,R,Mammals,47301,M-47301,Cordylus,Akodon,namakuiyus,
4360,USNM,USNM,,Mammals,450746,450746,Galago,Galago,senegalensis,senegalensis
4361,USNM,USNM,,Paleobiology,399507,PAL399507,Lagothrix,Branta,lagotricha,sandvicensis
4362,USNM,USNM,,Paleobiology,398040,PAL398040,Saimiri,Genus,sciureus,sp
4363,USNM,USNM,,Paleobiology,397933,PAL397933,Callicebus,Genus,ornatus,sp
4364,USNM,USNM,,Paleobiology,397661,PAL397661,Otolemur,Thambetochen,garnettii,sp
4365,USNM,USNM,,Paleobiology,397231,PAL397231,Cheirogaleus,Thambetochen,major,sp
4366,USNM,USNM,,Paleobiology,396725,PAL396725,Aotus,Apteribis,nigriceps,sp
4367,USNM,USNM,,Paleobiology,361021,PAL361021,Cebus,Leptotomus,olivaceus,parvus
4368,USNM,USNM,,Paleobiology,339661,PAL339661,Chiropotes,Lepidocyclina,satanas,pustulosa
4369,USNM,USNM,,Paleobiology,362118,PAL362118,Saguinus,Ninoziphius,midas,sp
4370,USNM,USNM,,Paleobiology,338961,PAL338961,Chiropotes,Discocyclina,satanas,habanensis
4371,USNM,USNM,,Paleobiology,337946,PAL337946,Eulemur,Stegosaurus,fulvus,sp
4372,USNM,USNM,,Paleobiology,336287,PAL336287,Otolemur,Genus,garnettii,sp
4373,USNM,USNM,,Paleobiology,317188,PAL317188,Nycticebus,Discotropites,coucang,formosus
4374,USNM,USNM,,Paleobiology,302627,PAL302627,Cacajao,Keraiaceras,calvus,percostatum
4375,USNM,USNM,,Paleobiology,291732,PAL291732,Nycticebus,Aluterus,coucang,sp
4376,USNM,USNM,,Paleobiology,269327,PAL269327,Perodicticus,Hymenocaris,potto,sp
4377,USNM,USNM,,Mammals,260593,260593,Nycticebus,Nycticebus,coucang,bengalensis
4378,USNM,USNM,,Paleobiology,256739,PAL256739,Loris,Smilodectes,lydekkerianus,gracilis
4379,USNM,USNM,,Paleobiology,255517,PAL255517,Eulemur,Genus,macaco,sp
4380,USNM,USNM,,Paleobiology,241579,PAL241579,Galago,Ermoceras,zanzibaricus,sp
4381,USNM,USNM,,Mammals,238258,238258,Saguinus,Saguinus,fuscicollis,fuscicollis
4382,USNM,USNM,,Mammals,83668,83668,Hapalemur,Hapalemur,griseus,griseus
4383,USNM,USNM,,Paleobiology,83667,PAL83667,Hapalemur,Eccyliopterus,griseus,sp
4384,USNM,USNM,,Paleobiology,589434,PAL589434,Eulemur,Genus,fulvus,sp
4385,USNM,USNM,,Paleobiology,240408,PAL240408,Alouatta,Eirlysia,palliata,sp
4386,USNM,USNM,,Paleobiology,365714,PAL365714,Otolemur,Adjidaumo,crassicaudatus,sp
4387,USNM,USNM,,Paleobiology,338117,PAL338117,Cebus,Lasiurus,capucinus,borealis
4388,USNM,USNM,,Paleobiology,396503,PAL396503,Aotus,Apteribis,lemurinus,sp
4389,USNM,USNM,,Paleobiology,83655,PAL83655,Microcebus,Lophospira,rufus,manchuriensis
4390,USNM,USNM,,Paleobiology,83654,PAL83654,Microcebus,Lophospira,rufus,kangyaoensis
4391,USNM,USNM,,Paleobiology,83653,PAL83653,Cheirogaleus,Lophospira,major,grabaui
4392,USNM,USNM,,Paleobiology,83651,PAL83651,Avahi,Raphistoma,laniger,aequilaterum
4394,USNM,USNM,,Mammals,35260,A35260,Eulemur,Eulemur,fulvus,mongoz
4395,USNM,USNM,,Paleobiology,338111,PAL338111,Ateles,Mimus,fusciceps,trifasciatus
4398,USNM,USNM,,Mammals,25309,A25309,Alouatta,Alouatta,palliata,palliata
4399,AMNH,AMNH,M,Mammals,24714,M-24714,Erythrocebus,Conepatus,patas,mesoleucus
4400,UF,UF,H,Herp,43205,43205,Hemiphractus,Hemiphractus,proboscideus,proboscideus
4404,AMNH,AMNH,M,Mammals,74051,M-74051,Saguinus,Saguinus,fuscicollis,fuscicollis
4409,USNM,USNM,,Mammals,22462,A22462,Lemur,Lemur,catta,catta
4410,AMNH,AMNH,M,Mammals,74042,M-74042,Saguinus,Saguinus,fuscicollis,fuscicollis
4411,AMNH,AMNH,M,Mammals,76327,M-76327,Cebuella,Callithrix,pygmaea,pygmaea
4414,AMNH,AMNH,M,Mammals,76328,M-76328,Cebuella,Callithrix,pygmaea,pygmaea
4416,AMNH,AMNH,M,Mammals,51380,M-51380,Papio,Papio,hamadryas,anubis
4418,AMNH,AMNH,M,Mammals,52149,M-52149,Colobus,Colobus,angolensis,angolensis
4419,AMNH,AMNH,M,Mammals,52166,M-52166,Colobus,Colobus,angolensis,angolensis
4420,AMNH,AMNH,M,Mammals,52366,M-52366,Cercopithecus,Cercopithecus,mitis,mitis
4421,AMNH,AMNH,M,Mammals,52598,M-52598,Lophocebus,Lophocebus,albigena,albigena
4422,AMNH,AMNH,M,Mammals,52648,M-52648,Cercocebus,Cercocebus,galeritus,galeritus
4423,AMNH,AMNH,M,Mammals,98367,M-98367,Callimico,Callimico,goeldii,goeldii
4424,AMNH,AMNH,M,Mammals,98389,M-98389,Callicebus,Callicebus,moloch,moloch
4425,AMNH,AMNH,M,Mammals,174537,M-174537,Microcebus,Microcebus,murinus,murinus
4426,AMNH,AMNH,M,Mammals,185621,M-185621,Microcebus,Microcebus,murinus,murinus
4428,UF,UF,H,Herp,69917,69917,Rhineura,Rhineura,floridana,floridana
4429,UF,UF,H,Herp,51437,51437,Rhineura,Rhineura,floridana,floridana
4433,UF,UF,H,Herp,121174,121174,Rhineura,Rhineura,floridana,floridana
4434,UF,UF,H,Herp,79732,79732,Rhineura,Rhineura,floridana,floridana
4435,UF,UF,H,Herp,128407,128407,Rhineura,Rhineura,floridana,floridana
4436,UF,UF,H,Herp,140797,140797,Rhineura,Rhineura,floridana,floridana
4440,UF,UF,H,Herp,16268,16268,Lanthanotus,Lanthanotus,borneensis,borneensis
4441,UF,UF,H,Herp,65801,65801,Gastrotheca,Gastrotheca,peruana,peruana
4442,UF,UF,H,Herp,63888,63888,Brachytarsophrys,Megophrys,carinensis,carinensis
4443,UF,UF,H,Herp,61841,61841,Leptobrachium,Leptobrachium,hasseltii,hasseltii
4444,AMNH,AMNH,M,Mammals,185640,M-185640,Daubentonia,Daubentonia,madagascariensis,madagascariensis
4445,UF,UF,H,Herp,30578,30578,Centrolene,Centrolene,buckleyi,buckleyi
4446,UF,UF,H,Herp,137267,137267,Cochranella,Cochranella,granulosa,granulosa
4447,UF,UF,H,Herp,140640,140640,Hyalinobatrachium,Hyalinobatrachium,fleischmanni,fleischmanni
4468,AMNH,AMNH,M,Mammals,31265,M-31265,Cheirogaleus,Cheirogaleus,major,major
4470,UF,UF,H,Herp,21949,21949,Eleutherodactylus,Eleutherodactylus,dimidiatus,dimidiatus
4471,UF,UF,H,Herp,56811,56811,Eleutherodactylus,Eleutherodactylus,glaphycompus,glaphycompus
4476,AMNH,AMNH,M,Mammals,269906,M-269906,Euoticus,Euoticus,elegantulus,elegantulus
4478,UF,UF,H,Herp,27911,27911,Eleutherodactylus,Eleutherodactylus,johnstonei,johnstonei
4479,UF,UF,H,Herp,24198,24198,Eleutherodactylus,Eleutherodactylus,karlschmidti,karlschmidti
4480,UF,UF,H,Herp,65783,65783,Gastrotheca,Gastrotheca,peruana,peruana
4486,AMNH,AMNH,M,Mammals,269928,M-269928,Euoticus,Euoticus,elegantulus,elegantulus
4508,USNM,USNM,,Mammals,16199,16199,Varecia,Varecia,variegata,variegata
4509,USNM,USNM,,Mammals,49470,A49470,Galeopterus,Galeopterus,variegatus,variegatus
4523,UF,UF,H,Herp,87030,87030,Dasypeltis,Dasypeltis,scabra,scabra
4527,UF,UF,H,Herp,68063,68063,Barycholos,Barycholos,pulcher,pulcher
4528,USNM,USNM,A,Paleobiology,126489,PAL126489,Chiasmocleis,Leptocoelia,albopunctata,flabellites
4529,AMNH,AMNH,M,Mammals,34258,M-34258,Loris,Loris,tardigradus,tardigradus
4534,MCZ,MCZ,,Mamm,37265,37265,Gorilla,Gorilla,gorilla,gorilla
4535,MCZ,MCZ,,Mamm,46002,46002,Perodicticus,Perodicticus,potto,potto
4538,UF,UF,H,Herp,68008,68008,Syncope,Chiasmocleis,antenori,antenori
4539,AMNH,AMNH,M,Mammals,42841,M-42841,Galago,Galago,senegalensis,
4544,AMNH,AMNH,M,Mammals,170795,M-170795,Lepilemur,Lepilemur,mustelinus,mustelinus
4551,UCMP,UCMP,,V,218281,218281,,,,
4563,AMNH,AMNH,M,Mammals,167339,M-167339,Gorilla,Gorilla,gorilla,gorilla
4564,AMNH,AMNH,M,Mammals,91094,M-91094,Gorilla,Mus,gorilla,musculus
4565,AMNH,AMNH,M,Mammals,167333,M-167333,Gorilla,Gorilla,gorilla,gorilla
4567,AMNH,AMNH,M,Mammals,201287,M-201287,Macaca,Macaca,fuscata,fuscata
4573,UCMP,UCMP,,V,217976,217976,,,,
4574,UCMP,UCMP,V,V,217980,217980,,,,
4580,UF,UF,VP,UF,275496,275496,Holmesina,Holmesina,floridanus,floridanus
4581,UF,UF,VP,UF,285000,285000,Holmesina,Holmesina,floridanus,floridanus
4582,UF,UF,VP,UF,278000,278000,Holmesina,Holmesina,floridanus,floridanus
4583,UF,UF,VP,UF,275498,275498,Holmesina,Holmesina,floridanus,floridanus
4584,UF,UF,VP,UF,275497,275497,Holmesina,Holmesina,floridanus,floridanus
4585,UF,UF,VP,UF,293000,293000,Holmesina,Holmesina,floridanus,floridanus
4588,AMNH,AMNH,M,Mammals,19549,M-19549,Theropithecus,Papio,gelada,
4589,UCMP,UCMP,,V,217981,217981,,,,
4591,AMNH,AMNH,M,Mammals,52674,M-52674,Papio,Papio,hamadryas,hamadryas
4592,AMNH,AMNH,M,Mammals,87226,M-87226,Mandrillus,Mandrillus,sphinx,sphinx
4593,AMNH,AMNH,M,Mammals,87264,M-87264,Macaca,Macaca,mulatta,mulatta
4594,AMNH,AMNH,M,Mammals,200581,M-200581,Gorilla,Ornithorhynchus,gorilla,anatinus
4595,AMNH,AMNH,M,Mammals,89362,M-89362,Mandrillus,Mandrillus,sphinx,sphinx
4596,AMNH,AMNH,M,Mammals,89364,M-89364,Mandrillus,Papio,sphinx,
4597,AMNH,AMNH,M,Mammals,90191,M-90191,Pan,Pan,troglodytes,troglodytes
4598,AMNH,AMNH,M,Mammals,51208,M-51208,Pan,Pan,troglodytes,troglodytes
4599,AMNH,AMNH,M,Mammals,89367,M-89367,Mandrillus,Mandrillus,sphinx,sphinx
4600,AMNH,AMNH,M,Mammals,90293,M-90293,Pan,Pan,troglodytes,troglodytes
4601,AMNH,AMNH,M,Mammals,89372,M-89372,Procolobus,Procolobus,badius,badius
4609,AMNH,AMNH,M,Mammals,51392,M-51392,Pan,Pan,troglodytes,troglodytes
4610,AMNH,AMNH,M,Mammals,51204,M-51204,Pan,Pan,troglodytes,troglodytes
4611,AMNH,AMNH,M,Mammals,102776,M-102776,Hylobates,Hylobates,agilis,agilis
4612,UCMP,UCMP,,V,218124,218124,,,,
4613,UCMP,UCMP,,V,218171,218171,,,,
4614,UCMP,UCMP,,V,218186,218186,,,,
4616,UCMP,UCMP,,V,218192,218192,,,,
4617,UCMP,UCMP,,V,218204,218204,,,,
4618,UCMP,UCMP,,V,218198,218198,,,,
4619,UCMP,UCMP,,V,218191,218191,,,,
4620,UCMP,UCMP,,V,218182,218182,,,,
4623,AMNH,AMNH,M,Mammals,106572,M-106572,Hylobates,Hylobates,agilis,agilis
4624,AMNH,AMNH,M,Mammals,102200,M-102200,Hylobates,Hylobates,agilis,agilis
4625,AMNH,AMNH,M,Mammals,70385,M-70385,Cercocebus,Macaca,torquatus,
4627,AMNH,AMNH,M,Mammals,89438,M-89438,Procolobus,Procolobus,verus,verus
4628,AMNH,AMNH,M,Mammals,89439,M-89439,Procolobus,Procolobus,verus,verus
4629,AMNH,AMNH,M,Mammals,103634,M-103634,Presbytis,Presbytis,rubicunda,rubicundus
4630,AMNH,AMNH,M,Mammals,103637,M-103637,Presbytis,Presbytis,rubicunda,rubicundus
4631,AMNH,AMNH,M,Mammals,106029,M-106029,Nasalis,Nasalis,larvatus,larvatus
4632,AMNH,AMNH,M,Mammals,112738,M-112738,Macaca,Macaca,assamensis,assamensis
4635,AMNH,AMNH,M,Mammals,77777,M-77777,Cercocebus,Cercocebus,torquatus,
4636,UCMP,UCMP,,V,218177,218177,,,,
4637,UCMP,UCMP,,V,218174,218174,,,,
4638,AMNH,AMNH,M,Mammals,89373,M-89373,Cercocebus,Cercopithecus,torquatus,
4639,UCMP,UCMP,,V,218148,218148,,,,
4640,AMNH,AMNH,M,Mammals,18010,M-18010,Pongo,Pongo,pygmaeus,pygmaeus
4642,UCMP,UCMP,,V,218116,218116,,,,
4643,UCMP,UCMP,,V,217996,217996,,,,
4644,UCMP,UCMP,,V,218120,218120,,,,
4645,UCMP,UCMP,,V,218135,218135,,,,
4646,UCMP,UCMP,,V,218165,218165,,,,
4647,UCMP,UCMP,,V,218173,218173,,,,
4648,UCMP,UCMP,,V,218196,218196,,,,
4649,UCMP,UCMP,,V,218214,218214,,,,
4650,UCMP,UCMP,,V,218117,218117,,,,
4651,AMNH,AMNH,M,Mammals,201183,M-201183,Lemur,Lemur,catta,catta
4652,AMNH,AMNH,M,Mammals,52256,M-52256,Procolobus,Procolobus,badius,badius
4653,AMNH,AMNH,M,Mammals,52336,M-52336,Procolobus,Procolobus,badius,badius
4654,AMNH,AMNH,M,Mammals,52236,M-52236,Colobus,Colobus,guereza,guereza
4655,AMNH,AMNH,M,Mammals,89422,M-89422,Procolobus,Procolobus,badius,badius
4656,AMNH,AMNH,M,Mammals,89421,M-89421,Procolobus,Procolobus,badius,badius
4657,AMNH,AMNH,M,Mammals,55680,M-55680,Chlorocebus,Chlorocebus,pygerythrus,pygerythrus
4658,AMNH,AMNH,M,Mammals,52364,M-52364,Cercopithecus,Cercopithecus,mitis,mitis
4659,AMNH,AMNH,M,Mammals,52374,M-52374,Cercopithecus,Cercopithecus,mitis,mitis
4660,AMNH,AMNH,M,Mammals,110456,M-110456,Rhinopithecus,Pygathrix,roxellana,roxellana
4661,AMNH,AMNH,M,Mammals,52601,M-52601,Lophocebus,Lophocebus,albigena,albigena
4662,AMNH,AMNH,M,Mammals,52615,M-52615,Lophocebus,Lophocebus,albigena,albigena
4663,AMNH,AMNH,M,Mammals,52617,M-52617,Lophocebus,Lophocebus,albigena,albigena
4664,AMNH,AMNH,M,Mammals,119768,M-119768,Colobus,Colobus,guereza,guereza
4665,AMNH,AMNH,M,Mammals,52384,M-52384,Cercopithecus,Cercopithecus,mitis,mitis
4668,AMNH,AMNH,M,Mammals,120387,M-120387,Mandrillus,Papio,sphinx,sphinx
4669,USNM,USNM,PAL,Paleobiology,309919,PAL309919,Aphronorus,Aphronorus,orieli,orieli
4670,USNM,USNM,PAL,Paleobiology,309892,PAL309892,Aphronorus,Aphronorus,orieli,orieli
4671,USNM,USNM,PAL,Paleobiology,309880,PAL309880,Aphronorus,Aphronorus,orieli,orieli
4674,AMNH,AMNH,M,Mammals,106675,M-106675,Hylobates,Hylobates,agilis,agilis
4675,AMNH,AMNH,M,Mammals,106677,M-106677,Hylobates,Hylobates,agilis,agilis
4676,AMNH,AMNH,M,Mammals,187371,M-187371,Papio,Papio,hamadryas,anubis
4677,AMNH,AMNH,M,Mammals,150152,M-150152,Papio,Papio,hamadryas,
4679,USNM,USNM,PAL,Paleobiology,309867,PAL309867,Aphronorus,Aphronorus,orieli,orieli
4680,UCMP,UCMP,,V,218136,218136,,,,
4681,UCMP,UCMP,,V,218175,218175,,,,
4682,UCMP,UCMP,,V,218197,218197,,,,
4683,UCMP,UCMP,,V,218205,218205,,,,
4684,UCMP,UCMP,,V,218212,218212,,,,
4685,UCMP,UCMP,,V,217990,217990,,,,
4686,UCMP,UCMP,,V,218147,218147,,,,
4687,UCMP,UCMP,,V,218158,218158,,,,
4688,UF,UF,H,Herp,153328,153328,Heloderma,Heloderma,horridum,horridum
4689,UF,UF,I,Fish,163818,163818,Cottus,Cottus,chatahoochee,chattahoochee
4690,UF,UF,I,Fish,172041,172041,Cottus,Cottus,hypselurus,hypselurus
4691,UCMP,UCMP,,V,218200,218200,,,,
4692,UCMP,UCMP,,V,218219,218219,,,,
4694,UCMP,UCMP,,V,217991,217991,,,,
4695,UCMP,UCMP,,V,217994,217994,,,,
4696,UCMP,UCMP,,V,218199,218199,,,,
4697,UCMP,UCMP,,V,218403,218403,,,,
4698,UCMP,UCMP,,V,218404,218404,,,,
4699,UCMP,UCMP,,V,218409,218409,,,,
4700,UCMP,UCMP,,V,218410,218410,,,,
4701,UCMP,UCMP,,V,218146,218146,,,,
4702,UCMP,UCMP,,V,218216,218216,,,,
4707,USNM,USNM,PAL,Paleobiology,309865,PAL309865,Aphronorus,Aphronorus,orieli,orieli
4708,USNM,USNM,PAL,Paleobiology,309908,PAL309908,Aphronorus,Aphronorus,orieli,orieli
4719,AMNH,AMNH,M,Mammals,86940,M-86940,Galago,Galagoides,demidoff,demidoff
4720,AMNH,AMNH,M,Mammals,86941,M-86941,Galago,Galagoides,demidoff,demidoff
4721,AMNH,AMNH,M,Mammals,273240,M-273240,Perodicticus,Perodicticus,potto,potto
4722,AMNH,AMNH,M,Mammals,216250,M-216250,Papio,Papio,hamadryas,ursinus
4723,AMNH,AMNH,M,Mammals,216251,M-216251,Papio,Papio,hamadryas,ursinus
4724,AMNH,AMNH,M,Mammals,248475,M-248475,Cercopithecus,Cercopithecus,mitis,mitis
4725,AMNH,AMNH,M,Mammals,174360,M-174360,Microcebus,Microcebus,rufus,rufus
4729,AMNH,AMNH,M,Mammals,54665,M-54665,Macaca,Macaca,arctoides,arctoides
4730,AMNH,AMNH,M,Mammals,83994,M-83994,Macaca,Macaca,thibetana,thibetana
4731,AMNH,AMNH,M,Mammals,89358,M-89358,Mandrillus,Papio,sphinx,
4732,AMNH,AMNH,M,Mammals,103394,M-103394,Macaca,Macaca,nemestrina,nemestrina
4733,AMNH,AMNH,M,Mammals,103399,M-103399,Macaca,Macaca,nemestrina,nemestrina
4734,AMNH,AMNH,M,Mammals,103655,M-103655,Macaca,Macaca,fascicularis,fascicularis
4735,AMNH,AMNH,M,Mammals,106037,M-106037,Macaca,Macaca,nemestrina,nemestrina
4736,AMNH,AMNH,M,Mammals,106050,M-106050,Macaca,Macaca,nemestrina,nemestrina
4737,AMNH,AMNH,M,Mammals,106568,M-106568,Macaca,Macaca,fascicularis,fascicularis
4739,AMNH,AMNH,M,Mammals,30597,M-30597,Macaca,Macaca,nigra,nigra
4740,AMNH,AMNH,M,Mammals,119648,M-119648,Pygathrix,Pygathrix,roxellana,roxellana
4742,AMNH,AMNH,M,Mammals,150143,M-150143,Tarsius,Tarsius,syrichta,syrichta
4743,UF,UF,H,Herp,67444,67444,Acris,Acris,crepitans,crepitans
4744,AMNH,AMNH,M,Mammals,150142,M-150142,Tarsius,Tarsius,syrichta,syrichta
4745,AMNH,AMNH,M,Mammals,87256,M-87256,Pygathrix,Pygathrix,nemaeus,nemaeus
4746,AMNH,AMNH,M,Mammals,87255,M-87255,Pygathrix,Pygathrix,nemaeus,nemaeus
4747,AMNH,AMNH,M,Mammals,133628,M-133628,Cebus,Cebus,apella,apella
4748,AMNH,AMNH,M,Mammals,133623,M-133623,Cebus,Cebus,apella,apella
4749,AMNH,AMNH,M,Mammals,133631,M-133631,Cebus,Cebus,apella,apella
4750,AMNH,AMNH,M,Mammals,187372,M-187372,Chlorocebus,Chlorocebus,pygerythrus,pygerythrus
4751,AMNH,AMNH,M,Mammals,216252,M-216252,Chlorocebus,Cercopithecus,pygerythrus,aethiops
4752,AMNH,AMNH,M,Mammals,216254,M-216254,Chlorocebus,Cercopithecus,pygerythrus,aethiops
4753,AMNH,AMNH,M,Mammals,211458,M-211458,Aotus,Aotus,azarae,azarae
4754,USNM,USNM,,Paleobiology,144662,PAL144662,Cynocephalus,Aphelaspis,volans,lata
4760,AMNH,AMNH,M,Mammals,273241,M-273241,Perodicticus,Perodicticus,potto,potto
4762,AMNH,AMNH,M,Mammals,211482,M-211482,Aotus,Aotus,azarae,azarae
4777,AMNH,AMNH,M,Mammals,211481,M-211481,Aotus,Aotus,azarae,azarae
4793,AMNH,AMNH,M,Mammals,107558,M-107558,Macaca,Macaca,fascicularis,fascicularis
4795,AMNH,AMNH,M,Mammals,112727,M-112727,Macaca,Macaca,arctoides,arctoides
4797,AMNH,AMNH,M,Mammals,112730,M-112730,Macaca,Macaca,arctoides,arctoides
4798,AMNH,AMNH,M,Mammals,112736,M-112736,Macaca,Macaca,assamensis,assamensis
4799,AMNH,AMNH,M,Mammals,112740,M-112740,Macaca,Macaca,mulatta,mulatta
4801,AMNH,AMNH,M,Mammals,112976,M-112976,Trachypithecus,Trachypithecus,obscurus,obscurus
4804,AMNH,AMNH,M,Mammals,119784,M-119784,Cercopithecus,Cercopithecus,cephus,cephus
4805,AMNH,AMNH,M,Mammals,152890,M-152890,Macaca,Macaca,tonkeana,tonkeana
4806,AMNH,AMNH,M,Mammals,152896,M-152896,Macaca,Macaca,tonkeana,tonkeana
4807,AMNH,AMNH,M,Mammals,152907,M-152907,Macaca,Macaca,tonkeana,tonkeana
4808,AMNH,AMNH,M,Mammals,153382,M-153382,Macaca,Macaca,tonkeana,tonkeana
4809,AMNH,AMNH,M,Mammals,153388,M-153388,Macaca,Macaca,tonkeana,tonkeana
4810,AMNH,AMNH,M,Mammals,153401,M-153401,Macaca,Macaca,tonkeana,tonkeana
4821,UF,UF,H,Herp,67472,67472,Acris,Acris,crepitans,crepitans
4822,UF,UF,H,Herp,107362,107362,Acris,Acris,gryllus,gryllus
4824,UF,UF,H,Herp,111075,111075,Probreviceps,Probreviceps,macrodactylus,macrodactylus
4832,AMNH,AMNH,M,Mammals,153592,M-153592,Macaca,Macaca,maura,maura
4833,UF,UF,H,Herp,76511,76511,Rana,Rana,clamitans,clamitans
4834,AMNH,AMNH,M,Mammals,153594,M-153594,Macaca,Macaca,maura,maura
4835,AMNH,AMNH,M,Mammals,153595,M-153595,Macaca,Macaca,maura,maura
4836,AMNH,AMNH,M,Mammals,161734,M-161734,Papio,Papio,hamadryas,hamadryas
