media_file_id,media_file_derived_from,num_media_files_derived_from_this,media_group_id,media_group_derived_from,num_media_groups_derived_from_this,specimen_id,specimen_institution_code,specimen_collection_code,specimen_catalog_number,specimen_genus,specimen_species,total_downloads,dl_intended_use_School,dl_intended_use_School_K_6,dl_intended_use_School_7_12,dl_intended_use_School_College_Post_Secondary,dl_intended_use_School_Graduate_school,dl_intended_use_Education,dl_intended_use_Education_K_6,dl_intended_use_Education_7_12,dl_intended_use_Education_College_Post_Secondary,dl_intended_use_Educaton_general,dl_intended_use_Education_museums_public_outreach,dl_intended_use_Personal_interest,dl_intended_use_Research,dl_intended_use_Commercial,dl_intended_use_Art,dl_intended_use_other,dl_intended_use_3d_print,total_download_users,u_affiliation_Student,u_affiliation_Student:_K-6,u_affiliation_Student:7-12,u_affiliation_Student:_College/Post-Secondary,u_affiliation_Student:_Graduate,u_affiliation_Faculty,u_affiliation_Faculty:_K-6,u_affiliation_Faculty:7-12,u_affiliation_Faculty_College/Post-Secondary,u_affiliation_Staff:_College/Post-Secondary,u_affiliation_General_Educator,u_affiliation_Museum,u_affiliation_Museum_Curator,u_affiliation_Museum_Staff,u_affiliation_Librarian,u_affiliation_IT,u_affiliation_Private_Individual,u_affiliation_Researcher,u_affiliation_Private_Industry,u_affiliation_Artist,u_affiliation_Government,u_affiliation_other
,,,21230,,0,10244,uf,herp,86474,Cophotis,ceylanica,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
40336,,0,21230,,0,10244,uf,herp,86474,Cophotis,ceylanica,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
40335,,0,21230,,0,10244,uf,herp,86474,Cophotis,ceylanica,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,19097,,0,7563,UF,herp,152969,Elgaria,coerulea,5,0,0,0,0,0,1,0,0,1,0,0,1,4,0,0,,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,
36088,,0,19097,,0,7563,UF,herp,152969,Elgaria,coerulea,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,
36093,,0,19097,,0,7563,UF,herp,152969,Elgaria,coerulea,3,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,
,,,21210,,0,10222,uf,herp,167975,Heloderma,suspectum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40293,,0,21210,,0,10222,uf,herp,167975,Heloderma,suspectum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19436,,0,9195,uf,herp,2760,Amphiuma,means,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36808,36803,0,19436,,0,9195,uf,herp,2760,Amphiuma,means,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36803,,1,19436,,0,9195,uf,herp,2760,Amphiuma,means,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19880,,0,9459,uf,herp,13359,Ichthyosaura,alpestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37668,,0,19880,,0,9459,uf,herp,13359,Ichthyosaura,alpestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19881,,0,9459,uf,herp,13359,Ichthyosaura,alpestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37673,,0,19881,,0,9459,uf,herp,13359,Ichthyosaura,alpestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18930,,0,8807,uf,herp,112989,Bronchocela,cristatella,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
35808,,0,18930,,0,8807,uf,herp,112989,Bronchocela,cristatella,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
35807,,0,18930,,0,8807,uf,herp,112989,Bronchocela,cristatella,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
,,,8691,,0,3389,UF,H,61535,Draco,blanfordii,40,3,0,0,0,3,11,0,0,4,4,3,13,5,0,10,,11,12,3,0,0,2,1,1,0,0,1,1,0,0,0,0,0,1,2,3,0,4,0,
11048,,0,8691,,0,3389,UF,H,61535,Draco,blanfordii,12,1,0,0,0,1,3,0,0,1,1,1,4,1,0,3,,3,9,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,2,2,0,3,0,
11049,,0,8691,,0,3389,UF,H,61535,Draco,blanfordii,15,1,0,0,0,1,5,0,0,2,2,1,5,3,0,4,,5,11,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4,0,
11047,,0,8691,,0,3389,UF,H,61535,Draco,blanfordii,13,1,0,0,0,1,3,0,0,1,1,1,4,1,0,3,,3,9,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0,
,,,19380,,0,9182,uf,herp,157219,Pachytriton,labiatus,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36674,,0,19380,,0,9182,uf,herp,157219,Pachytriton,labiatus,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36675,,0,19380,,0,9182,uf,herp,157219,Pachytriton,labiatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19896,,0,9470,uf,herp,115655,Erpeton,tentaculatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37714,,1,19896,,0,9470,uf,herp,115655,Erpeton,tentaculatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37715,37714,0,19896,,0,9470,uf,herp,115655,Erpeton,tentaculatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19897,,0,9470,uf,herp,115655,Erpeton,tentaculatum,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
37716,,0,19897,,0,9470,uf,herp,115655,Erpeton,tentaculatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37717,,0,19897,,0,9470,uf,herp,115655,Erpeton,tentaculatum,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,19388,,0,9182,uf,herp,157219,Pachytriton,labiatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36691,,0,19388,,0,9182,uf,herp,157219,Pachytriton,labiatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36693,,0,19388,,0,9182,uf,herp,157219,Pachytriton,labiatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,14410,,0,5738,UF,H,112506,Colostethus,sylvaticus,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Interspectral,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,
25573,,0,14410,,0,5738,UF,H,112506,Colostethus,sylvaticus,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Interspectral,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,
,,,21440,,0,11144,uf,herp,181922,Iguana,iguana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40707,,1,21440,,0,11144,uf,herp,181922,Iguana,iguana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40710,40707,0,21440,,0,11144,uf,herp,181922,Iguana,iguana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18369,,0,3901,UF,H,63656,Osteopilus,septentrionalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34831,,0,18369,,0,3901,UF,H,63656,Osteopilus,septentrionalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,20811,,0,10016,uf,herp,177187,Necturus,beyeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39589,,0,20811,,0,10016,uf,herp,177187,Necturus,beyeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39815,,0,20811,,0,10016,uf,herp,177187,Necturus,beyeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18373,,0,8519,uf,herp,38612,Afrixalus,orophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34839,,0,18373,,0,8519,uf,herp,38612,Afrixalus,orophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,21070,,0,10145,uf,herp,2180,Tribolonotus,sp.,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
40081,40068,0,21070,,0,10145,uf,herp,2180,Tribolonotus,sp.,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
40068,,1,21070,,0,10145,uf,herp,2180,Tribolonotus,sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19553,,0,8963,uf,herp,28924,Draco,spilopterus,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
37034,,0,19553,,0,8963,uf,herp,28924,Draco,spilopterus,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
37038,,0,19553,,0,8963,uf,herp,28924,Draco,spilopterus,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,12744,,0,5068,UF,H,47686,Anolis,cristitellus,22,3,0,0,0,3,1,0,0,1,0,0,7,9,0,7,For testing our own custom designed tridimensional display; Testing our own custom designed tridimensional display,5,10,5,0,0,3,2,0,0,0,0,0,0,2,1,1,0,1,1,1,0,2,0,Post-doc
21272,,0,12744,,0,5068,UF,H,47686,Anolis,cristitellus,7,1,0,0,0,1,0,0,0,0,0,0,3,3,0,3,,2,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,Post-doc
21271,,0,12744,,0,5068,UF,H,47686,Anolis,cristitellus,15,2,0,0,0,2,1,0,0,1,0,0,4,6,0,4,For testing our own custom designed tridimensional display; Testing our own custom designed tridimensional display,3,10,5,0,0,3,2,0,0,0,0,0,0,2,1,1,0,1,1,1,0,2,0,Post-doc
,,,13900,,0,5522,UF,H,2183-1,Anolis,carolinensis,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,
24376,,0,13900,,0,5522,UF,H,2183-1,Anolis,carolinensis,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
24377,,0,13900,,0,5522,UF,H,2183-1,Anolis,carolinensis,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
24375,,0,13900,,0,5522,UF,H,2183-1,Anolis,carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,20938,,0,10069,uf,herp,118998,Gavialis,gangeticus,16,1,0,0,1,0,7,0,0,4,0,3,0,13,0,0,,6,7,4,0,0,1,3,1,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,
39872,39794,0,20938,,0,10069,uf,herp,118998,Gavialis,gangeticus,6,0,0,0,0,0,3,0,0,2,0,1,0,4,0,0,,2,6,4,0,0,1,3,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,
39873,39794,0,20938,,0,10069,uf,herp,118998,Gavialis,gangeticus,4,0,0,0,0,0,2,0,0,1,0,1,0,4,0,0,,2,4,3,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
39794,,2,20938,,0,10069,uf,herp,118998,Gavialis,gangeticus,6,1,0,0,1,0,2,0,0,1,0,1,0,5,0,0,,2,6,4,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,
,,,19447,,0,9195,uf,herp,2760,Amphiuma,means,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,
36806,,0,19447,,0,9195,uf,herp,2760,Amphiuma,means,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,
36807,,0,19447,,0,9195,uf,herp,2760,Amphiuma,means,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,13901,,0,5523,UF,H,2505-1,Anolis,carolinensis,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,
24378,,0,13901,,0,5523,UF,H,2505-1,Anolis,carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24379,,0,13901,,0,5523,UF,H,2505-1,Anolis,carolinensis,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
24380,,0,13901,,0,5523,UF,H,2505-1,Anolis,carolinensis,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
,,,19408,,0,9188,uf,herp,97274,Notophthalmus,meridionalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36733,,0,19408,,0,9188,uf,herp,97274,Notophthalmus,meridionalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19923,,0,9488,uf,herp,9561,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
37768,,0,19923,,0,9488,uf,herp,9561,Anolis,carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37766,,0,19923,,0,9488,uf,herp,9561,Anolis,carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37767,,0,19923,,0,9488,uf,herp,9561,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,13902,,0,5525,UF,H,2900-1,Anolis,carolinensis,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
24381,,0,13902,,0,5525,UF,H,2900-1,Anolis,carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24382,,0,13902,,0,5525,UF,H,2900-1,Anolis,carolinensis,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
24383,,0,13902,,0,5525,UF,H,2900-1,Anolis,carolinensis,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,20950,,0,10073,uf,herp,104602,Rhaebo,blombergi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39833,,0,20950,,0,10073,uf,herp,104602,Rhaebo,blombergi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,10233,,0,8362,uf,herp,176984,Desmognathus,floridanus ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14790,,0,10233,,0,8362,uf,herp,176984,Desmognathus,floridanus ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14791,,0,10233,,0,8362,uf,herp,176984,Desmognathus,floridanus ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,22486,,0,10869,uf,herp,156522,Bolitoglossa,porrasorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43742,,0,22486,,0,10869,uf,herp,156522,Bolitoglossa,porrasorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,13903,,0,5524,UF,H,2606,Anolis,carolinensis,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
24384,,0,13903,,0,5524,UF,H,2606,Anolis,carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24385,,0,13903,,0,5524,UF,H,2606,Anolis,carolinensis,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
24386,,0,13903,,0,5524,UF,H,2606,Anolis,carolinensis,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
,,,20474,,0,9665,uf,herp,64720,Conraua,goliath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39474,,1,20474,,0,9665,uf,herp,64720,Conraua,goliath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39477,39474,0,20474,,0,9665,uf,herp,64720,Conraua,goliath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,21470,,0,10372,uf,herp,109432,Pseudacris,ornata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40809,,0,21470,,0,10372,uf,herp,109432,Pseudacris,ornata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19109,,0,8961,uf,herp,63893,Draco,maculatus,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
36116,,0,19109,,0,8961,uf,herp,63893,Draco,maculatus,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
36117,,0,19109,,0,8961,uf,herp,63893,Draco,maculatus,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,10720,,0,4400,UF,H,43205,Hemiphractus,proboscideus,32,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,
16064,,0,10720,,0,4400,UF,H,43205,Hemiphractus,proboscideus,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
20026,,0,10720,,0,4400,UF,H,43205,Hemiphractus,proboscideus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20027,,0,10720,,0,4400,UF,H,43205,Hemiphractus,proboscideus,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
16063,,0,10720,,0,4400,UF,H,43205,Hemiphractus,proboscideus,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
,,,13904,,0,5526,UF,H,2900-3,Anolis,carolinensis,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
24387,,0,13904,,0,5526,UF,H,2900-3,Anolis,carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24388,,0,13904,,0,5526,UF,H,2900-3,Anolis,carolinensis,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
24389,,0,13904,,0,5526,UF,H,2900-3,Anolis,carolinensis,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,16868,,0,7427,uf,herp,119459,Smaug,giganteus,14,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,,2,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
31328,,0,16868,,0,7427,uf,herp,119459,Smaug,giganteus,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,,1,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
31329,,0,16868,,0,7427,uf,herp,119459,Smaug,giganteus,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
31331,,0,16868,,0,7427,uf,herp,119459,Smaug,giganteus,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
,,,19110,,0,8961,uf,herp,63893,Draco,maculatus,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36118,,1,19110,,0,8961,uf,herp,63893,Draco,maculatus,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36119,36118,0,19110,,0,8961,uf,herp,63893,Draco,maculatus,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
